SampleNumber ,UNIXTimestamp,HeartRate,BloodOxygen,BodyTemp
928,1.62E+12,80,96,30
929,1.62E+12,80,96,30
930,1.62E+12,80,96,30
931,1.62E+12,80,96,30
932,1.62E+12,80,96,30
933,1.62E+12,80,96,30
934,1.62E+12,80,96,30
935,1.62E+12,80,96,30
936,1.62E+12,80,96,30
937,1.62E+12,80,96,30
938,1.62E+12,80,96,30
939,1.62E+12,80,96,30
940,1.62E+12,80,96,30
941,1.62E+12,80,96,30
942,1.62E+12,80,96,30
943,1.62E+12,80,96,30
944,1.62E+12,80,96,30
945,1.62E+12,80,96,30
946,1.62E+12,80,96,30
947,1.62E+12,80,96,30
948,1.62E+12,80,96,30
949,1.62E+12,80,96,30
950,1.62E+12,80,96,30
951,1.62E+12,80,96,30
952,1.62E+12,80,96,30
953,1.62E+12,80,96,30
954,1.62E+12,80,96,30
955,1.62E+12,80,96,30
956,1.62E+12,80,96,30
957,1.62E+12,80,96,30
958,1.62E+12,80,96,30
959,1.62E+12,80,96,30
960,1.62E+12,80,96,30
961,1.62E+12,80,96,30
962,1.62E+12,80,96,30
963,1.62E+12,80,96,30
964,1.62E+12,80,96,30
965,1.62E+12,80,96,30
966,1.62E+12,80,96,30
967,1.62E+12,80,96,30
968,1.62E+12,80,96,30
969,1.62E+12,80,96,30
970,1.62E+12,80,96,30
971,1.62E+12,80,96,30
972,1.62E+12,80,96,30
973,1.62E+12,80,96,30
974,1.62E+12,80,96,30
975,1.62E+12,80,96,30
976,1.62E+12,80,96,30
977,1.62E+12,80,96,30
978,1.62E+12,80,96,30
979,1.62E+12,80,96,30
980,1.62E+12,80,96,30
981,1.62E+12,80,96,30
982,1.62E+12,80,96,30
983,1.62E+12,80,96,30
984,1.62E+12,80,96,30
985,1.62E+12,80,96,30
986,1.62E+12,80,96,30
987,1.62E+12,80,96,30
988,1.62E+12,80,96,30
989,1.62E+12,80,96,30
990,1.62E+12,80,96,30
991,1.62E+12,80,96,30
992,1.62E+12,80,96,30
993,1.62E+12,80,96,30
994,1.62E+12,80,96,30
995,1.62E+12,80,96,30
996,1.62E+12,80,96,30
997,1.62E+12,80,96,30
998,1.62E+12,80,96,30
999,1.62E+12,80,96,30
1000,1.62E+12,80,96,30
1001,1.62E+12,80,96,30
1002,1.62E+12,80,96,30
1003,1.62E+12,80,96,30
1004,1.62E+12,80,96,30
1005,1.62E+12,80,96,30
1006,1.62E+12,80,96,30
1007,1.62E+12,80,96,30
1008,1.62E+12,80,96,30
1009,1.62E+12,80,96,30
1010,1.62E+12,80,96,30
1011,1.62E+12,80,96,30
1012,1.62E+12,80,96,30
1013,1.62E+12,80,96,30
1014,1.62E+12,80,96,30
1015,1.62E+12,80,96,30
1016,1.62E+12,81,96,31
1017,1.62E+12,81,96,31
1018,1.62E+12,81,96,31
1019,1.62E+12,81,96,31
1020,1.62E+12,81,96,31
1021,1.62E+12,81,96,31
1022,1.62E+12,81,96,31
1023,1.62E+12,81,96,31
1024,1.62E+12,81,96,31
1025,1.62E+12,81,96,31
1026,1.62E+12,81,96,31
1027,1.62E+12,81,96,31
1028,1.62E+12,81,96,31
1029,1.62E+12,81,96,31
1030,1.62E+12,81,96,31
1031,1.62E+12,81,96,31
1032,1.62E+12,81,96,31
1033,1.62E+12,81,96,31
1034,1.62E+12,81,96,31
1035,1.62E+12,81,96,31
1036,1.62E+12,81,96,31
1037,1.62E+12,81,96,31
1038,1.62E+12,81,96,31
1039,1.62E+12,81,96,31
1040,1.62E+12,81,96,31
1041,1.62E+12,81,96,31
1042,1.62E+12,81,96,31
1043,1.62E+12,81,96,31
1044,1.62E+12,81,96,31
1045,1.62E+12,81,96,31
1046,1.62E+12,81,96,31
1047,1.62E+12,81,96,31
1048,1.62E+12,81,96,31
1049,1.62E+12,81,96,31
1050,1.62E+12,81,96,31
1051,1.62E+12,81,96,31
1052,1.62E+12,81,96,31
1053,1.62E+12,81,96,31
1054,1.62E+12,81,96,31
1055,1.62E+12,81,96,31
1056,1.62E+12,81,96,31
1057,1.62E+12,81,96,31
1058,1.62E+12,81,96,31
1059,1.62E+12,81,96,31
1060,1.62E+12,81,96,31
1061,1.62E+12,81,96,31
1062,1.62E+12,81,96,31
1063,1.62E+12,81,96,31
1064,1.62E+12,81,96,31
1065,1.62E+12,81,96,31
1066,1.62E+12,81,96,31
1067,1.62E+12,81,96,31
1068,1.62E+12,81,96,31
1069,1.62E+12,81,96,31
1070,1.62E+12,81,96,31
1071,1.62E+12,81,96,31
1072,1.62E+12,81,96,31
1073,1.62E+12,81,96,31
1074,1.62E+12,81,96,31
1075,1.62E+12,81,96,31
1076,1.62E+12,81,96,31
1077,1.62E+12,81,96,31
1078,1.62E+12,81,96,31
1079,1.62E+12,81,96,31
1080,1.62E+12,81,96,31
1081,1.62E+12,81,96,31
1082,1.62E+12,81,96,31
1083,1.62E+12,81,96,31
1084,1.62E+12,81,96,31
1085,1.62E+12,81,96,31
1086,1.62E+12,81,96,31
1087,1.62E+12,81,96,31
1088,1.62E+12,81,96,31
1089,1.62E+12,81,96,31
1090,1.62E+12,81,96,31
1091,1.62E+12,81,96,31
1092,1.62E+12,81,96,31
1093,1.62E+12,81,96,31
1094,1.62E+12,81,96,31
1095,1.62E+12,81,96,31
1096,1.62E+12,81,96,31
1097,1.62E+12,81,96,31
1098,1.62E+12,81,96,31
1099,1.62E+12,81,96,31
1100,1.62E+12,81,96,31
1101,1.62E+12,81,96,31
1102,1.62E+12,81,96,31
1103,1.62E+12,81,96,31
1104,1.62E+12,81,96,31
1105,1.62E+12,81,96,31
1106,1.62E+12,81,96,31
1107,1.62E+12,81,96,31
1108,1.62E+12,81,96,31
1109,1.62E+12,81,96,31
1110,1.62E+12,81,96,31
1111,1.62E+12,81,96,31
1112,1.62E+12,81,96,31
1113,1.62E+12,81,96,31
1114,1.62E+12,81,96,31
1115,1.62E+12,81,96,31
1116,1.62E+12,81,96,31
1117,1.62E+12,81,96,31
1118,1.62E+12,81,96,31
1119,1.62E+12,81,96,31
1120,1.62E+12,81,96,31
1121,1.62E+12,81,96,31
1122,1.62E+12,81,96,31
1123,1.62E+12,81,96,31
1124,1.62E+12,81,96,31
1125,1.62E+12,81,96,31
1126,1.62E+12,81,96,31
1127,1.62E+12,81,96,31
1128,1.62E+12,81,96,31
1129,1.62E+12,81,96,31
1130,1.62E+12,81,96,31
1131,1.62E+12,81,96,31
1132,1.62E+12,81,96,31
1133,1.62E+12,81,96,31
1134,1.62E+12,81,96,31
1135,1.62E+12,81,96,31
1136,1.62E+12,81,96,31
1137,1.62E+12,81,96,31
1138,1.62E+12,81,96,31
1139,1.62E+12,81,96,31
1140,1.62E+12,81,96,31
1141,1.62E+12,81,96,31
1142,1.62E+12,81,96,31
1143,1.62E+12,81,96,31
1144,1.62E+12,81,96,31
1145,1.62E+12,81,96,31
1146,1.62E+12,81,96,31
1147,1.62E+12,81,96,31
1148,1.62E+12,81,96,31
1149,1.62E+12,81,96,31
1150,1.62E+12,81,96,31
1151,1.62E+12,81,96,31
1152,1.62E+12,81,96,31
1153,1.62E+12,81,96,31
1154,1.62E+12,81,96,31
1155,1.62E+12,81,96,31
1156,1.62E+12,81,96,31
1157,1.62E+12,81,96,31
1158,1.62E+12,81,96,31
1159,1.62E+12,81,96,31
1160,1.62E+12,81,96,31
1161,1.62E+12,81,96,31
1162,1.62E+12,81,96,31
1163,1.62E+12,81,96,31
1164,1.62E+12,81,96,31
1165,1.62E+12,81,96,31
1166,1.62E+12,81,96,31
1167,1.62E+12,81,96,31
1168,1.62E+12,81,96,31
1169,1.62E+12,81,96,31
1170,1.62E+12,81,96,31
1171,1.62E+12,81,96,31
1172,1.62E+12,81,96,31
1173,1.62E+12,81,96,31
1174,1.62E+12,81,96,31
1175,1.62E+12,81,96,31
1176,1.62E+12,81,96,31
1177,1.62E+12,81,96,31
1178,1.62E+12,81,96,31
1179,1.62E+12,81,96,31
1180,1.62E+12,81,96,31
1181,1.62E+12,81,96,31
1182,1.62E+12,81,96,31
1183,1.62E+12,81,96,31
1184,1.62E+12,81,96,31
1185,1.62E+12,81,96,31
1186,1.62E+12,81,96,31
1187,1.62E+12,81,96,31
1188,1.62E+12,81,96,31
1189,1.62E+12,81,96,31
1190,1.62E+12,81,96,31
1191,1.62E+12,81,96,31
1192,1.62E+12,81,96,31
1193,1.62E+12,81,96,31
1194,1.62E+12,81,96,31
1195,1.62E+12,81,96,31
1196,1.62E+12,81,96,31
1197,1.62E+12,81,96,31
1198,1.62E+12,81,96,31
1199,1.62E+12,81,96,31
1200,1.62E+12,81,96,31
1201,1.62E+12,81,96,31
1202,1.62E+12,81,96,31
1203,1.62E+12,81,96,31
1204,1.62E+12,81,96,31
1205,1.62E+12,81,96,31
1206,1.62E+12,81,96,31
1207,1.62E+12,81,96,31
1208,1.62E+12,81,96,31
1209,1.62E+12,81,96,31
1210,1.62E+12,81,96,31
1211,1.62E+12,81,96,31
1212,1.62E+12,81,96,31
1213,1.62E+12,81,96,31
1214,1.62E+12,81,96,31
1215,1.62E+12,81,96,31
1216,1.62E+12,81,96,31
1217,1.62E+12,81,96,31
1218,1.62E+12,81,96,31
1219,1.62E+12,81,96,31
1220,1.62E+12,81,96,31
1221,1.62E+12,81,96,31
1222,1.62E+12,81,96,31
1223,1.62E+12,81,96,31
1224,1.62E+12,81,96,31
1225,1.62E+12,81,96,31
1226,1.62E+12,81,96,31
1227,1.62E+12,81,96,31
1228,1.62E+12,81,96,31
1229,1.62E+12,81,96,31
1230,1.62E+12,81,96,31
1231,1.62E+12,81,96,31
1232,1.62E+12,81,96,31
1233,1.62E+12,81,96,31
1234,1.62E+12,81,96,31
1235,1.62E+12,81,96,31
1236,1.62E+12,81,96,31
1237,1.62E+12,81,96,31
1238,1.62E+12,81,96,31
1239,1.62E+12,81,96,31
1240,1.62E+12,81,96,31
1241,1.62E+12,81,96,31
1242,1.62E+12,81,96,31
1243,1.62E+12,81,96,31
1244,1.62E+12,81,96,31
1245,1.62E+12,81,96,31
1246,1.62E+12,81,96,31
1247,1.62E+12,81,96,31
1248,1.62E+12,81,96,31
1249,1.62E+12,81,96,31
1250,1.62E+12,81,96,31
1251,1.62E+12,81,96,31
1252,1.62E+12,81,96,31
1253,1.62E+12,81,96,31
1254,1.62E+12,81,96,31
1255,1.62E+12,81,96,31
1256,1.62E+12,81,96,31
1257,1.62E+12,81,96,31
1258,1.62E+12,81,96,31
1259,1.62E+12,81,96,31
1260,1.62E+12,81,96,31
1261,1.62E+12,81,96,31
1262,1.62E+12,81,96,31
1263,1.62E+12,81,96,31
1264,1.62E+12,81,96,31
1265,1.62E+12,81,96,31
1266,1.62E+12,81,96,31
1267,1.62E+12,81,96,31
1268,1.62E+12,81,96,31
1269,1.62E+12,81,96,31
1270,1.62E+12,81,96,31
1271,1.62E+12,81,96,31
1272,1.62E+12,81,96,31
1273,1.62E+12,81,96,31
1274,1.62E+12,81,96,31
1275,1.62E+12,81,96,31
1276,1.62E+12,81,96,31
1277,1.62E+12,81,96,31
1278,1.62E+12,81,96,31
1279,1.62E+12,81,96,31
1280,1.62E+12,81,96,31
1281,1.62E+12,81,96,31
1282,1.62E+12,81,96,31
1283,1.62E+12,81,96,31
1284,1.62E+12,81,96,31
1285,1.62E+12,81,96,31
1286,1.62E+12,81,96,31
1287,1.62E+12,81,96,31
1288,1.62E+12,81,96,31
1289,1.62E+12,81,96,31
1290,1.62E+12,81,96,31
1291,1.62E+12,81,96,31
1292,1.62E+12,81,96,31
1293,1.62E+12,81,96,31
1294,1.62E+12,81,96,31
1295,1.62E+12,81,96,31
1296,1.62E+12,81,96,31
1297,1.62E+12,81,96,31
1298,1.62E+12,81,96,31
1299,1.62E+12,81,96,31
1300,1.62E+12,81,96,31
1301,1.62E+12,81,96,31
1302,1.62E+12,81,96,31
1303,1.62E+12,81,96,31
1304,1.62E+12,81,96,31
1305,1.62E+12,81,96,31
1306,1.62E+12,81,96,31
1307,1.62E+12,81,96,31
1308,1.62E+12,81,96,31
1309,1.62E+12,81,96,31
1310,1.62E+12,81,96,31
1311,1.62E+12,81,96,31
1312,1.62E+12,81,96,31
1313,1.62E+12,81,96,31
1314,1.62E+12,81,96,31
1315,1.62E+12,81,96,31
1316,1.62E+12,81,96,31
1317,1.62E+12,81,96,31
1318,1.62E+12,81,96,31
1319,1.62E+12,81,96,31
1320,1.62E+12,81,96,31
1321,1.62E+12,81,96,31
1322,1.62E+12,81,96,31
1323,1.62E+12,81,96,31
1324,1.62E+12,81,96,31
1325,1.62E+12,81,96,31
1326,1.62E+12,81,96,31
1327,1.62E+12,81,96,31
1328,1.62E+12,81,96,31
1329,1.62E+12,81,96,31
1330,1.62E+12,81,96,31
1331,1.62E+12,81,96,31
1332,1.62E+12,81,96,31
1333,1.62E+12,81,96,31
1334,1.62E+12,81,96,31
1335,1.62E+12,81,96,31
1336,1.62E+12,81,96,31
1337,1.62E+12,81,96,31
1338,1.62E+12,81,96,31
1339,1.62E+12,81,96,31
1340,1.62E+12,81,96,31
1341,1.62E+12,81,96,31
1342,1.62E+12,81,96,31
1343,1.62E+12,81,96,31
1344,1.62E+12,81,96,31
1345,1.62E+12,81,96,31
1346,1.62E+12,81,96,31
1347,1.62E+12,81,96,31
1348,1.62E+12,81,96,31
1349,1.62E+12,81,96,31
1350,1.62E+12,81,96,31
1351,1.62E+12,81,96,31
1352,1.62E+12,81,96,31
1353,1.62E+12,81,96,31
1354,1.62E+12,81,96,31
1355,1.62E+12,81,96,31
1356,1.62E+12,81,96,31
1357,1.62E+12,81,96,31
1358,1.62E+12,81,96,31
1359,1.62E+12,81,96,31
1360,1.62E+12,81,96,31
1361,1.62E+12,81,96,31
1362,1.62E+12,81,96,31
1363,1.62E+12,81,96,31
1364,1.62E+12,81,96,31
1365,1.62E+12,81,96,31
1366,1.62E+12,81,96,31
1367,1.62E+12,81,96,31
1368,1.62E+12,81,96,31
1369,1.62E+12,81,96,31
1370,1.62E+12,81,96,31
1371,1.62E+12,81,96,31
1372,1.62E+12,81,96,31
1373,1.62E+12,81,96,31
1374,1.62E+12,81,96,31
1375,1.62E+12,81,96,31
1376,1.62E+12,81,96,31
1377,1.62E+12,81,96,31
1378,1.62E+12,81,96,31
1379,1.62E+12,81,96,31
1380,1.62E+12,81,96,31
1381,1.62E+12,81,96,31
1382,1.62E+12,81,96,31
1383,1.62E+12,81,96,31
1384,1.62E+12,81,96,31
1385,1.62E+12,81,96,31
1386,1.62E+12,81,96,31
1387,1.62E+12,81,96,31
1388,1.62E+12,81,96,31
1389,1.62E+12,81,96,31
1390,1.62E+12,81,96,31
1391,1.62E+12,81,96,31
1392,1.62E+12,81,96,31
1393,1.62E+12,81,96,31
1394,1.62E+12,81,96,31
1395,1.62E+12,81,96,31
1396,1.62E+12,81,96,31
1397,1.62E+12,81,96,31
1398,1.62E+12,81,96,31
1399,1.62E+12,81,96,31
1400,1.62E+12,81,96,31
1401,1.62E+12,81,96,31
1402,1.62E+12,81,96,31
1403,1.62E+12,81,96,31
1404,1.62E+12,81,96,31
1405,1.62E+12,81,96,31
1406,1.62E+12,81,96,31
1407,1.62E+12,81,96,31
1408,1.62E+12,81,96,31
1409,1.62E+12,81,96,31
1410,1.62E+12,81,96,31
1411,1.62E+12,81,96,31
1412,1.62E+12,81,96,31
1413,1.62E+12,81,96,31
1414,1.62E+12,81,96,31
1415,1.62E+12,81,96,31
1416,1.62E+12,81,96,31
1417,1.62E+12,81,96,31
1418,1.62E+12,81,96,31
1419,1.62E+12,81,96,31
1420,1.62E+12,81,96,31
1421,1.62E+12,81,96,31
1422,1.62E+12,81,96,31
1423,1.62E+12,81,96,31
1424,1.62E+12,81,96,31
1425,1.62E+12,81,96,31
1426,1.62E+12,81,96,31
1427,1.62E+12,81,96,31
1428,1.62E+12,81,96,31
1429,1.62E+12,81,96,31
1430,1.62E+12,81,96,31
1431,1.62E+12,81,96,31
1432,1.62E+12,81,96,31
1433,1.62E+12,81,96,31
1434,1.62E+12,81,96,31
1435,1.62E+12,81,96,31
1436,1.62E+12,81,96,31
1437,1.62E+12,81,96,31
1438,1.62E+12,81,96,31
1439,1.62E+12,81,96,31
1440,1.62E+12,81,96,31
1441,1.62E+12,81,96,31
1442,1.62E+12,81,96,31
1443,1.62E+12,81,96,31
1444,1.62E+12,81,96,31
1445,1.62E+12,81,96,31
1446,1.62E+12,81,96,31
1447,1.62E+12,81,96,31
1448,1.62E+12,81,96,31
1449,1.62E+12,81,96,31
1450,1.62E+12,81,96,31
1451,1.62E+12,81,96,31
1452,1.62E+12,81,96,31
1453,1.62E+12,81,96,31
1454,1.62E+12,81,96,31
1455,1.62E+12,81,96,31
1456,1.62E+12,81,96,31
1457,1.62E+12,81,96,31
1458,1.62E+12,81,96,31
1459,1.62E+12,81,96,31
1460,1.62E+12,81,96,31
1461,1.62E+12,81,96,31
1462,1.62E+12,81,96,31
1463,1.62E+12,81,96,31
1464,1.62E+12,81,96,31
1465,1.62E+12,81,96,31
1466,1.62E+12,81,96,31
1467,1.62E+12,81,96,31
1468,1.62E+12,81,96,31
1469,1.62E+12,81,96,31
1470,1.62E+12,81,96,31
1471,1.62E+12,81,96,31
1472,1.62E+12,81,96,31
1473,1.62E+12,81,96,31
1474,1.62E+12,81,96,31
1475,1.62E+12,81,96,31
1476,1.62E+12,81,96,31
1477,1.62E+12,81,96,31
1478,1.62E+12,81,96,31
1479,1.62E+12,81,96,31
1480,1.62E+12,81,96,31
1481,1.62E+12,81,96,31
1482,1.62E+12,81,96,31
1483,1.62E+12,81,96,31
1484,1.62E+12,81,96,31
1485,1.62E+12,81,96,31
1486,1.62E+12,81,96,31
1487,1.62E+12,81,96,31
1488,1.62E+12,81,96,31
1489,1.62E+12,81,96,31
1490,1.62E+12,81,96,31
1491,1.62E+12,81,96,31
1492,1.62E+12,81,96,31
1493,1.62E+12,81,96,31
1494,1.62E+12,81,96,31
1495,1.62E+12,81,96,31
1496,1.62E+12,81,96,31
1497,1.62E+12,81,96,31
1498,1.62E+12,81,96,31
1499,1.62E+12,81,96,31
1500,1.62E+12,81,96,31
1501,1.62E+12,81,96,31
1502,1.62E+12,81,96,31
1503,1.62E+12,81,96,31
1504,1.62E+12,81,96,31
1505,1.62E+12,81,96,31
1506,1.62E+12,81,96,31
1507,1.62E+12,81,96,31
1508,1.62E+12,81,96,31
1509,1.62E+12,81,96,31
1510,1.62E+12,81,96,31
1511,1.62E+12,81,96,31
1512,1.62E+12,81,96,31
1513,1.62E+12,81,96,31
1514,1.62E+12,81,96,31
1515,1.62E+12,81,96,31
1516,1.62E+12,81,96,31
1517,1.62E+12,81,96,31
1518,1.62E+12,81,96,31
1519,1.62E+12,81,96,31
1520,1.62E+12,81,96,31
1521,1.62E+12,81,96,31
1522,1.62E+12,81,96,31
1523,1.62E+12,81,96,31
1524,1.62E+12,81,96,31
1525,1.62E+12,81,96,31
1526,1.62E+12,81,96,31
1527,1.62E+12,81,96,31
1528,1.62E+12,81,96,31
1529,1.62E+12,81,96,31
1530,1.62E+12,81,96,31
1531,1.62E+12,81,96,31
1532,1.62E+12,81,96,31
1533,1.62E+12,81,96,31
1534,1.62E+12,81,96,31
1535,1.62E+12,81,96,31
1536,1.62E+12,81,96,31
1537,1.62E+12,81,96,31
1538,1.62E+12,81,96,31
1539,1.62E+12,81,96,31
1540,1.62E+12,81,96,31
1541,1.62E+12,81,96,31
1542,1.62E+12,81,96,31
1543,1.62E+12,81,96,31
1544,1.62E+12,81,96,31
1545,1.62E+12,81,96,31
1546,1.62E+12,81,96,31
1547,1.62E+12,81,96,31
1548,1.62E+12,81,96,31
1549,1.62E+12,81,96,31
1550,1.62E+12,81,96,31
1551,1.62E+12,81,96,31
1552,1.62E+12,81,96,31
1553,1.62E+12,81,96,31
1554,1.62E+12,81,96,31
1555,1.62E+12,81,96,31
1556,1.62E+12,81,96,31
1557,1.62E+12,81,96,31
1558,1.62E+12,81,96,31
1559,1.62E+12,81,96,31
1560,1.62E+12,81,96,31
1561,1.62E+12,81,96,31
1562,1.62E+12,81,96,31
1563,1.62E+12,81,96,31
1564,1.62E+12,81,96,31
1565,1.62E+12,81,96,31
1566,1.62E+12,81,96,31
1567,1.62E+12,81,96,31
1568,1.62E+12,81,96,31
1569,1.62E+12,81,96,31
1570,1.62E+12,81,96,31
1571,1.62E+12,81,96,31
1572,1.62E+12,81,96,31
1573,1.62E+12,81,96,31
1574,1.62E+12,81,96,31
1575,1.62E+12,81,96,31
1576,1.62E+12,81,96,31
1577,1.62E+12,81,96,31
1578,1.62E+12,81,96,31
1579,1.62E+12,81,96,31
1580,1.62E+12,81,96,31
1581,1.62E+12,81,96,31
1582,1.62E+12,81,96,31
1583,1.62E+12,81,96,31
1584,1.62E+12,81,96,31
1585,1.62E+12,81,96,31
1586,1.62E+12,81,96,31
1587,1.62E+12,81,96,31
1588,1.62E+12,81,96,31
1589,1.62E+12,81,96,31
1590,1.62E+12,81,96,31
1591,1.62E+12,81,96,31
1592,1.62E+12,81,96,31
1593,1.62E+12,81,96,31
1594,1.62E+12,81,96,31
1595,1.62E+12,81,96,31
1596,1.62E+12,81,96,31
1597,1.62E+12,81,96,31
1598,1.62E+12,81,96,31
1599,1.62E+12,81,96,31
1600,1.62E+12,81,96,31
1601,1.62E+12,81,96,31
1602,1.62E+12,81,96,31
1603,1.62E+12,81,96,31
1604,1.62E+12,81,96,31
1605,1.62E+12,81,96,31
1606,1.62E+12,81,96,31
1607,1.62E+12,81,96,31
1608,1.62E+12,81,96,31
1609,1.62E+12,81,96,31
1610,1.62E+12,81,96,31
1611,1.62E+12,81,96,31
1612,1.62E+12,81,96,31
1613,1.62E+12,81,96,31
1614,1.62E+12,81,96,31
1615,1.62E+12,81,96,31
1616,1.62E+12,81,96,31
1617,1.62E+12,81,96,31
1618,1.62E+12,81,96,31
1619,1.62E+12,81,96,31
1620,1.62E+12,81,96,31
1621,1.62E+12,81,96,31
1622,1.62E+12,81,96,31
1623,1.62E+12,81,96,31
1624,1.62E+12,81,96,31
1625,1.62E+12,81,96,31
1626,1.62E+12,81,96,31
1627,1.62E+12,81,96,31
1628,1.62E+12,81,96,31
1629,1.62E+12,81,96,31
1630,1.62E+12,81,96,31
1631,1.62E+12,81,96,31
1632,1.62E+12,81,96,31
1633,1.62E+12,81,96,31
1634,1.62E+12,81,96,31
1635,1.62E+12,81,96,31
1636,1.62E+12,81,96,31
1637,1.62E+12,81,96,31
1638,1.62E+12,81,96,31
1639,1.62E+12,81,96,31
1640,1.62E+12,81,96,31
1641,1.62E+12,81,96,31
1642,1.62E+12,81,96,31
1643,1.62E+12,81,96,31
1644,1.62E+12,81,96,31
1645,1.62E+12,81,96,31
1646,1.62E+12,81,96,31
1647,1.62E+12,81,96,31
1648,1.62E+12,81,96,31
1649,1.62E+12,81,96,31
1650,1.62E+12,81,96,31
1651,1.62E+12,81,96,31
1652,1.62E+12,81,96,31
1653,1.62E+12,81,96,31
1654,1.62E+12,81,96,31
1655,1.62E+12,81,96,31
1656,1.62E+12,81,96,31
1657,1.62E+12,81,96,31
1658,1.62E+12,81,96,31
1659,1.62E+12,81,96,31
1660,1.62E+12,81,96,31
1661,1.62E+12,81,96,31
1662,1.62E+12,81,96,31
1663,1.62E+12,81,96,31
1664,1.62E+12,81,96,31
1665,1.62E+12,81,96,31
1666,1.62E+12,81,96,31
1667,1.62E+12,81,96,31
1668,1.62E+12,81,96,31
1669,1.62E+12,81,96,31
1670,1.62E+12,81,96,31
1671,1.62E+12,81,96,31
1672,1.62E+12,81,96,31
1673,1.62E+12,81,96,31
1674,1.62E+12,81,96,31
1675,1.62E+12,81,96,31
1676,1.62E+12,81,96,31
1677,1.62E+12,81,96,31
1678,1.62E+12,81,96,31
1679,1.62E+12,81,96,31
1680,1.62E+12,81,96,31
1681,1.62E+12,81,96,31
1682,1.62E+12,81,96,31
1683,1.62E+12,81,96,31
1684,1.62E+12,81,96,31
1685,1.62E+12,81,96,31
1686,1.62E+12,81,96,31
1687,1.62E+12,81,96,31
1688,1.62E+12,81,96,31
1689,1.62E+12,81,96,31
1690,1.62E+12,81,96,31
1691,1.62E+12,81,96,31
1692,1.62E+12,81,96,31
1693,1.62E+12,81,96,31
1694,1.62E+12,81,96,31
1695,1.62E+12,81,96,31
1696,1.62E+12,81,96,31
1697,1.62E+12,81,96,31
1698,1.62E+12,81,96,31
1699,1.62E+12,81,96,31
1700,1.62E+12,81,96,31
1701,1.62E+12,81,96,31
1702,1.62E+12,81,96,31
1703,1.62E+12,81,96,31
1704,1.62E+12,81,96,31
1705,1.62E+12,81,96,31
1706,1.62E+12,81,96,31
1707,1.62E+12,81,96,31
1708,1.62E+12,81,96,31
1709,1.62E+12,81,96,31
1710,1.62E+12,81,96,31
1711,1.62E+12,81,96,31
1712,1.62E+12,81,96,31
1713,1.62E+12,81,96,31
1714,1.62E+12,81,96,31
1715,1.62E+12,81,96,31
1716,1.62E+12,81,96,31
1717,1.62E+12,81,96,31
1718,1.62E+12,81,96,31
1719,1.62E+12,81,96,31
1720,1.62E+12,81,96,31
1721,1.62E+12,81,96,31
1722,1.62E+12,81,96,31
1723,1.62E+12,81,96,31
1724,1.62E+12,81,96,31
1725,1.62E+12,81,96,31
1726,1.62E+12,81,96,31
1727,1.62E+12,81,96,31
1728,1.62E+12,81,96,31
1729,1.62E+12,81,96,31
1730,1.62E+12,81,96,31
1731,1.62E+12,81,96,31
1732,1.62E+12,81,96,31
1733,1.62E+12,81,96,31
1734,1.62E+12,81,96,31
1735,1.62E+12,81,96,31
1736,1.62E+12,81,96,31
1737,1.62E+12,81,96,31
1738,1.62E+12,81,96,31
1739,1.62E+12,81,96,31
1740,1.62E+12,81,96,31
1741,1.62E+12,81,96,31
1742,1.62E+12,81,96,31
1743,1.62E+12,81,96,31
1744,1.62E+12,81,96,31
1745,1.62E+12,81,96,31
1746,1.62E+12,81,96,31
1747,1.62E+12,81,96,31
1748,1.62E+12,81,96,31
1749,1.62E+12,81,96,31
1750,1.62E+12,81,96,31
1751,1.62E+12,81,96,31
1752,1.62E+12,81,96,31
1753,1.62E+12,81,96,31
1754,1.62E+12,81,96,31
1755,1.62E+12,81,96,31
1756,1.62E+12,81,96,31
1757,1.62E+12,81,96,31
1758,1.62E+12,81,96,31
1759,1.62E+12,81,96,31
1760,1.62E+12,81,96,31
1761,1.62E+12,81,96,31
1762,1.62E+12,81,96,31
1763,1.62E+12,81,96,31
1764,1.62E+12,81,96,31
1765,1.62E+12,81,96,31
1766,1.62E+12,81,96,31
1767,1.62E+12,81,96,31
1768,1.62E+12,81,96,31
1769,1.62E+12,81,96,31
1770,1.62E+12,81,96,31
1771,1.62E+12,81,96,31
1772,1.62E+12,81,96,31
1773,1.62E+12,81,96,31
1774,1.62E+12,81,96,31
1775,1.62E+12,81,96,31
1776,1.62E+12,81,96,31
1777,1.62E+12,81,96,31
1778,1.62E+12,81,96,31
1779,1.62E+12,81,96,31
1780,1.62E+12,81,96,31
1781,1.62E+12,81,96,31
1782,1.62E+12,81,96,31
1783,1.62E+12,81,96,31
1784,1.62E+12,81,96,31
1785,1.62E+12,81,96,31
1786,1.62E+12,81,96,31
1787,1.62E+12,81,96,31
1788,1.62E+12,81,96,31
1789,1.62E+12,81,96,31
1790,1.62E+12,81,96,31
1791,1.62E+12,81,96,31
1792,1.62E+12,81,96,31
1793,1.62E+12,81,96,31
1794,1.62E+12,81,96,31
1795,1.62E+12,81,96,31
1796,1.62E+12,81,96,31
1797,1.62E+12,81,96,31
1798,1.62E+12,81,96,31
1799,1.62E+12,81,96,31
1800,1.62E+12,81,96,31
1801,1.62E+12,81,96,31
1802,1.62E+12,81,96,31
1803,1.62E+12,81,96,31
1804,1.62E+12,81,96,31
